Wo werden die Bewohnerinnen und Bewohner Ungarns und auch die Menschen in anderen Regionen Europas, die sich in dieser katastrophalen Lage befinden, Arbeit finden?	Where will the Hungarian people and, for that matter, people in other regions of Europe that are in a catastrophic situation, find work?	ep-11-02-16-005.txt	005	077	Krisztina Morvai		NI
Wo und wann?	Where and when?	ep-11-02-16-005.txt	005	077	Krisztina Morvai		NI
Ich erwarte eine konkrete Antwort.	I expect a concrete answer.	ep-11-02-16-005.txt	005	077	Krisztina Morvai		NI
Wir müssen in der Ausübung des Rechts auf eine "Blue Card"Frage konsequent sein.	We need to be consistent in our exercise of the right to ask a blue-card question.	ep-11-02-16-005.txt	005	078	Die Präsidentin		
Eine "Blue Card"Frage wendet sich nicht allgemein an das Plenum oder den Kommissaren oder den Vertreter des Rats.	A blue-card question is not addressed to plenary in general or to the Commissioner or the Council representative.	ep-11-02-16-005.txt	005	078	Die Präsidentin		
Sie wendet sich an einen Kollegen, um eine Frage zu klären, die Ihnen unklar ist.	It is addressed to a colleague expounding a matter on which you would like to ask for clarification.	ep-11-02-16-005.txt	005	078	Die Präsidentin		
Frau Morvai, Ihre Anfrage wurde nicht in diesem Sinne gestellt.	Mrs Morvai, that was not the spirit of your question.	ep-11-02-16-005.txt	005	078	Die Präsidentin		
(HU) Frau Präsidentin! Ich würde die Frage gerne beantworten, aber die Zeit ist für detaillierte Ausführungen leider zu kurz.	(HU) Madam President, I would be happy to answer, but obviously our time is too short to discuss this in too much detail.	ep-11-02-16-005.txt	005	079	Kinga Göncz		S&amp;D
Woran ich in diesem Zusammenhang jedoch dachte, war beispielsweise folgende Frage: Wenn es eine Änderung im Steuerwesen gibt, reduziert diese die sozialen Unterschiede, hilft sie den Unternehmen bei ihrer weiteren Entwicklung und der Schaffung von Arbeitsplätzen, oder führt sie sie vielmehr dazu, dass sie Absichten zur Schaffung neuer Arbeitsplätze auf die lange Bank schieben müssen?	However, what I had in mind was, for example, that if there is a change in the tax system, does that tax change reduce social differences; does it help companies continue development and job creation, or does it instead urge them to hold back on their intentions of creating jobs?	ep-11-02-16-005.txt	005	079	Kinga Göncz		S&amp;D
Was ich meine ist, wenn wir über eine Umstrukturierung des Bildungssystems diskutieren, ist dies wirklich im Interesse der sozialen Integration?	What I was referring to is that if we are speaking of a restructuring of the educational system, is it really in the service of social integration?	ep-11-02-16-005.txt	005	079	Kinga Göncz		S&amp;D
Wenn wir von Weiterbildung sprechen, bereitet diese die Menschen wirklich auf den Markt vor, bereitet sie sie auf den Arbeitsmarkt vor?	If we are speaking of further education, does it really prepare people for the market; for the labour market?	ep-11-02-16-005.txt	005	079	Kinga Göncz		S&amp;D
Genau darauf habe ich mich bezogen.	This is what I was specifically referring to.	ep-11-02-16-005.txt	005	079	Kinga Göncz		S&amp;D
(FI) Frau Präsidentin, unsere Kolleginnen und Kollegen aus dem rechten Lager unterstreichen, dass die Politik nur störend in die Wirtschaft eingreift und dass die Abgeordneten hier nur störend in die Politik eingreifen.	(FI) Madam President, our fellow Member on the right insisted that policy only interferes with the economy and that people in this House only do things that interfere with policy.	ep-11-02-16-005.txt	005	080	Liisa Jaakonsaari		S&amp;D
Glaubt mein werter Kollege wirklich, dass beispielsweise die wirtschaftspolitische Steuerung nur störend in die Wirtschaft eingreift?	Does my fellow Member really think that economic governance, for example, only interferes with the economy?	ep-11-02-16-005.txt	005	080	Liisa Jaakonsaari		S&amp;D
(Die Rednerin adressiert die Frage im Rahmen des Verfahrens der "blauen Karte" gemäß Artikel 149 Absatz 8 der Geschäftsordnung an Herrn Reul.)	(The speaker puts the question to Mr Reul by raising a blue card under Rule 149(8) of the Rules of Procedure)	ep-11-02-16-005.txt	005	080	Liisa Jaakonsaari		S&amp;D
Wenn Sie sich die Maßnahmen anschauen, die in den letzten Monaten hier beschlossen wurden, und zusammenrechnen, was wir an Kosten verursacht haben, dann war das zwar nicht immer, aber sehr häufig ein Beitrag zur Störung von wirtschaftlicher Entwicklung.	(DE) If you take a look at the measures that have been adopted here in the last few months and calculate the costs that have resulted from these, they have - not always, but very often - contributed to the disruption of economic development.	ep-11-02-16-005.txt	005	081	Herbert Reul		PPE
Wir sollten also sorgfältiger nachdenken.	Thus, we need to be more careful in our considerations.	ep-11-02-16-005.txt	005	081	Herbert Reul		PPE
Deshalb ist der Gedanke des Industriekommissars in seinen Industriemitteilungen sehr klug, dass wir bei zukünftigen Entscheidungen immer den Maßstab anlegen, ob sie der Wettbewerbsfähigkeit der europäischen Industrie dienen oder schaden.	The idea presented by the Commissioner for Industry and Entrepreneurship in his industry communications, that we should always gauge future decisions by whether they will serve or damage the competitiveness of European industry, is therefore a very wise one.	ep-11-02-16-005.txt	005	081	Herbert Reul		PPE
Frau Präsidentin! Es ist jedem hier im Raum klar: Je enger Europa zusammenwächst, desto enger muss auch die wirtschaftspolitische Abstimmung sein.	(DE) Madam President, it is clear to everyone here in this Chamber that the closer Europe grows together, the closer the agreement on issues relating to economic policy needs to be.	ep-11-02-16-005.txt	005	082	Richard Seeber		PPE
Deshalb hat auch ein Instrument wie das Europäische Semester einen Sinn.	Therefore, an instrument like the European Semester makes sense.	ep-11-02-16-005.txt	005	082	Richard Seeber		PPE
Es muss jedoch dort enden, wo es in Aufgaben eingreift, die klassischerweise die Sozialpartner zu erfüllen haben, wie beispielsweise die Lohn- und die Kollektivvertragsverhandlungen.	However, it must stop at interfering in tasks that have traditionally been the job of the social partners, such as wage negotiations and negotiating collective agreements.	ep-11-02-16-005.txt	005	082	Richard Seeber		PPE
Hier müssen wir wirklich Abstinenz üben; es macht keinen Sinn, dass Europa hier bestimmt, wie hoch Löhne in einzelnen Ländern sind.	We really must exercise restraint in this regard. It does not make any sense for Europe to decide how high wages should be in the individual countries.	ep-11-02-16-005.txt	005	082	Richard Seeber		PPE
Wir sollten uns mehr darauf konzentrieren, Markthindernisse aus dem Weg zu räumen, um die europäische Wirtschaft zum Blühen zu bringen.	We ought to concentrate more on eliminating market obstacles in order to allow the European economy to flourish.	ep-11-02-16-005.txt	005	082	Richard Seeber		PPE
Das betrifft Oligopole, Monopole, aber auch Marktzugangsbehinderungen.	This relates to oligopolies and monopolies, but also to barriers to market access.	ep-11-02-16-005.txt	005	082	Richard Seeber		PPE
Es kann auch nicht sein, dass verschiedenen Branchen bestimmte Gewinnspannen zugesichert werden.	It should also not be the case that various sectors are assured of particular profit margins.	ep-11-02-16-005.txt	005	082	Richard Seeber		PPE
Hier tut mehr Wettbewerb Not, damit sich das Potenzial der europäischen Wirtschaft entfalten kann.	More competition is needed here to enable the European economy to develop its potential.	ep-11-02-16-005.txt	005	082	Richard Seeber		PPE
Eine weitere Aufgabe der Europäischen Union muss es sein, dass wir unsere Infrastrukturen auf den neuesten Stand bringen.	It must also be the task of the European Union to bring our infrastructure up to the state of the art.	ep-11-02-16-005.txt	005	082	Richard Seeber		PPE
Das betrifft Energie, Verkehr, Kommunikation.	I am talking here about energy, transport and communications.	ep-11-02-16-005.txt	005	082	Richard Seeber		PPE
Hier sollte Europa auch die notwendigen Mittel haben, um insbesondere die zwischen Mitgliedstaaten bestehenden Engpässe auszuräumen.	Europe ought to have the necessary resources in this regard, in particular so that we can eliminate the existing bottlenecks between Member States.	ep-11-02-16-005.txt	005	082	Richard Seeber		PPE
Hier sollten wir auch überlegen, welche Mittel wir diesem Europa zur Verfügung stellen können.	We also need to consider what resources we can make available to Europe.	ep-11-02-16-005.txt	005	082	Richard Seeber		PPE
Dazu gehört auch eine saubere Eigenmittelbasis.	This includes a clear basis for our own resources.	ep-11-02-16-005.txt	005	082	Richard Seeber		PPE
Deshalb die klare Aufforderung an den Rat und die Mitgliedstaaten, Europa endlich einmal die notwendigen Mittel in die Hand zu geben!	Therefore, I would make a clear appeal to the Council and the Member States at long last to give Europe the resources it needs.	ep-11-02-16-005.txt	005	082	Richard Seeber		PPE
Des Weiteren betrifft das natürlich die Bildung sowie den Bereich F&E, wo wir einiges von europäischer Seite beizutragen haben.	Clearly this also concerns education, as well as the area of research and development, where, as Europe, we have a part to play.	ep-11-02-16-005.txt	005	082	Richard Seeber		PPE
Aber auch hier ist die Geldfrage entscheidend.	However, the question of money is crucial here, too.	ep-11-02-16-005.txt	005	082	Richard Seeber		PPE
Frau Präsidentin, Herr Kommissar, liebe Kolleginnen und Kollegen! Die Strategie Europa 2020 ist nicht nur für die Entwicklung der europäischen Sozial- und Wirtschaftspolitik, sondern auch für die nationale Sozial- und Wirtschaftspolitik sehr wichtig.	(DE) Madam President, Commissioner, ladies and gentlemen, the Europe 2020 Strategy is very important, not only for the development of European social and economic policy, but also for national social and economic policy.	ep-11-02-16-005.txt	005	083	Jutta Steinruck		S&amp;D
Wir müssen aufpassen, dass diese Strategie nicht missbraucht wird, um über die europäische Ebene einen sozialen Kahlschlag in den Mitgliedstaaten zu praktizieren.	We must take care to ensure that this strategy is not misused at European level to pursue a social clearance policy in the Member States.	ep-11-02-16-005.txt	005	083	Jutta Steinruck		S&amp;D
Ich bin äußerst schockiert, dass die Kommission im Jahreswachstumsbericht Lohnkürzungen und die Verschlechterung des Sozialschutzes vorschlägt.	I am extremely shocked that, in its Annual Growth Survey, the Commission is proposing pay cuts and a reduction in social protection.	ep-11-02-16-005.txt	005	083	Jutta Steinruck		S&amp;D
Einige Vorredner sind schon darauf eingegangen: Die Wirkung auf die Menschen vor Ort ist katastrophal.	Some previous speakers have already talked about this. The impact on the people locally will be disastrous.	ep-11-02-16-005.txt	005	083	Jutta Steinruck		S&amp;D
Es kann nicht sein, dass die Menschen, die Arbeitnehmerinnen und Arbeitnehmer, allein die Kosten für die Haushaltskonsolidierung bezahlen.	It is unacceptable for the people, the workers, to bear the costs of budgetary consolidation alone.	ep-11-02-16-005.txt	005	083	Jutta Steinruck		S&amp;D
Auch ich möchte an alle Mitgliedstaaten appellieren, sich nur an den integrierten Leitlinien zu orientieren, wenn sie ihre nationalen Reformprogramme ausarbeiten, da diese ein viel besseres Gleichgewicht zwischen Sozialschutz und Wirtschaftswachstum ermöglichen.	I, too, would like to appeal to the Member States to be guided only by the integrated guidelines when they draw up their national reform programmes, as these enable a much better balance between social protection and economic growth.	ep-11-02-16-005.txt	005	083	Jutta Steinruck		S&amp;D
Im Jahreswachstumsbericht werden nun, wie bereits in der Agenda New Skills for New Jobs, erneut die open ended contracts erwähnt.	The Annual Growth Survey once again mentions open-ended contracts, which were previously mentioned in the Agenda for New Skills for New Jobs.	ep-11-02-16-005.txt	005	083	Jutta Steinruck		S&amp;D
Herr Andor, wir haben ja im November 2010 schon einmal darüber diskutiert: Es kann nicht sein, dass durch die Aufweichung von Arbeitnehmerrechten junge Menschen in den Arbeitsmarkt integriert werden.	Mr Andor, we debated this once before in November 2010: young people cannot be integrated into the labour market by watering down employee rights.	ep-11-02-16-005.txt	005	083	Jutta Steinruck		S&amp;D
Die Erfahrung in Europa hat gezeigt, dass diese Aufweichung nur einen Transfer in prekäre Arbeitsverhältnisse bringt und keine neuen Arbeitsplätze schafft.	Experience in Europe has shown that this watering down simply results in a shift to precarious working conditions and does not create new jobs.	ep-11-02-16-005.txt	005	083	Jutta Steinruck		S&amp;D
Wir brauchen konkrete Maßnahmen, um den am meisten gefährdeten Menschen zu helfen, und nicht nebeneinander agierende und nicht miteinander verbundene flagship-Initiativen.	We need specific measures in order to help those people who are most at risk and not flagship initiatives that operate alongside each other rather than being integrated with one another.	ep-11-02-16-005.txt	005	083	Jutta Steinruck		S&amp;D
Frau Präsidentin! So wie ich die Realität heute und morgen sehe, können die europäischen Arbeitsplätze erst dann nachhaltig sein, wenn sie durch eine wettbewerbsfähige Wirtschaft unterstützt werden, und es ist wohl kein Geheimnis, dass dies nicht gerade unsere starke Seite ist.	Madam President, my reading of the reality of today and of tomorrow is that European jobs will be sustainable only if they are underpinned by a competitive economy, and it is no secret that this not one of our strong points.	ep-11-02-16-005.txt	005	084	Danuta Maria Hübner		PPE
Um die europäische Wettbewerbsfähigkeit wirksam ankurbeln zu können, benötigen wir eine Institutionalisierung der Wettbewerbsfähigkeit.	To be successful on competitiveness in Europe, we need an institutionalised competitiveness process.	ep-11-02-16-005.txt	005	084	Danuta Maria Hübner		PPE
Wir müssen Erfolgsfaktoren identifizieren und herausfinden, wie wir sie unserer Situation anpassen können.	We have to identify success factors and we also have to see how to tailor them to the situation.	ep-11-02-16-005.txt	005	084	Danuta Maria Hübner		PPE
Wir haben bereits zahlreiche Instrumente im Zusammenhang mit der Wettbewerbsfähigkeit. Mit einem Quäntchen politischen Willens können wir sogar einen bedeutenden Anteil des institutionellen Rahmens verwenden, um einen Wettbewerbsfähigkeitsprozess zu lancieren, der von der Kommission geführt wird und auf dem Gemeinschaftssystem aufbaut.	We already have a large number of instruments - competitiveness-related instruments - indeed, with a little bit of political will, we can use a substantial part of the institutional framework to launch a Commission-led competitiveness process based on the Community system.	ep-11-02-16-005.txt	005	084	Danuta Maria Hübner		PPE
Ich beziehe mich hier auf das Europäische Semester, den bereits erwähnten Wachstumsbericht.	I am referring here to the European Semester, the growth survey that has already been mentioned.	ep-11-02-16-005.txt	005	084	Danuta Maria Hübner		PPE
Ich könnte auch Ungleichgewichte und Genauigkeit nennen - insbesondere im Anzeiger, der Faktoren zur strukturellen Wettbewerbsfähigkeit beinhalten sollte.	I could also mention imbalances and precision - especially in the scoreboard, which should include structural competitiveness-related factors.	ep-11-02-16-005.txt	005	084	Danuta Maria Hübner		PPE
Dann ist da auch die 2020-Strategie, die bereits heute und nicht erst nach dem Jahr 2013 rigoros umgesetzt werden muss.	There is also the 2020 Strategy, which should be vigorously implemented now and not after 2013.	ep-11-02-16-005.txt	005	084	Danuta Maria Hübner		PPE
Alle Strategien sollten zur Verbesserung der Wettbewerbsfähigkeit der europäischen Wirtschaft beitragen: Wir brauchen alle Hilfe, die wir kriegen können, und den Kern Europas vom Rest abzutrennen, würde nur ein geteiltes Europa schaffen.	All policies should contribute to improving the competitiveness of the European economy: we need all hands on deck and decoupling Europe's core from the rest of it would simply generate a divided Europe.	ep-11-02-16-005.txt	005	084	Danuta Maria Hübner		PPE
Nachhaltige Arbeitsplätze können nur dann geschaffen werden, wenn Europa zusammenhält.	Sustainable jobs can only be created if Europe sticks together.	ep-11-02-16-005.txt	005	084	Danuta Maria Hübner		PPE
Ein geteiltes Europa ist kein wettbewerbsfähiges Europa.	A divided Europe will not be a competitive Europe.	ep-11-02-16-005.txt	005	084	Danuta Maria Hübner		PPE
(HU) Frau Präsidentin! Vielen Dank dafür, dass Sie mir Gelegenheit gegeben haben, hier sowohl als Berichterstatter für die Beschäftigungsleitlinien 2010, als auch als Koordinator der Fraktion der Europäischen Volkspartei (Christdemokraten) zu sprechen.	(HU) Madam President, I would like to thank you for the opportunity to speak, both as the rapporteur for the 2010 Employment Guidelines and as the coordinator of the Group of the European People's Party (Christian Democrats).	ep-11-02-16-005.txt	005	085	Csaba Őry		PPE
Ich begrüße den Vorschlag der Kommission, die Beschäftigungsleitlinien 2010 auch im Jahr 2011 beizubehalten.	I welcome the Commission's proposal, which intends to maintain the 2010 Employment Guidelines in 2011.	ep-11-02-16-005.txt	005	085	Csaba Őry		PPE
Wir sind damit einverstanden und unterstützen dies.	We are in agreement with this and we support this.	ep-11-02-16-005.txt	005	085	Csaba Őry		PPE
Der Vertrag von Lissabon verlangt jedoch jährliche Leitlinien, und deshalb müssen wir in der Tat die Änderungen verfolgen und überwachen, den Kontakt zwischen der Kommission, dem Rat und dem Parlament bewahren und natürlich bei Bedarf weiterhin Änderungsvorschläge vorbringen.	However, the Treaty of Lisbon requires annual guidelines, and we must therefore indeed track and monitor the changes, maintain contact between each other, between the Commission, the Council and Parliament, and must, of course, still make modifications if necessary.	ep-11-02-16-005.txt	005	085	Csaba Őry		PPE
Deshalb schlage ich vor, dass die Integrierten Leitlinien für Wachstum und Beschäftigung bei der Überarbeitung der 2020-Strategie und im Rahmen der Arbeiten zum Europäischen Semester als eine Art Richtschnur dienen. Sollten Unterschiede bestehen, so müssen wir uns die Mühe nehmen und Abänderungen vornehmen.	I therefore recommend that, during the review of the 2020 Strategy and during the work under the European Semester, the Integrated Economic and Employment Guidelines be used as a guide of sorts, and if there are any differences, we should take the trouble and make amendments.	ep-11-02-16-005.txt	005	085	Csaba Őry		PPE
Dabei könnte es Probleme geben.	Problems might very well arise.	ep-11-02-16-005.txt	005	085	Csaba Őry		PPE
Ich habe kürzlich erfahren, dass bei den vorläufigen Nationalen Reformprogrammen hinsichtlich der Verpflichtungen im Bereich der Beschäftigung bereits ein gewisses "Laisser-aller" erkenntlich ist und wir nun nicht mehr ein 75-%-Ziel anstreben, sondern Verpflichtungen bis zu ca. 72 %.	I recently learned that, in the preliminary National Reform Programmes, there has already been a certain slippage in respect of employment commitments, and instead of the 75% target we are looking at commitments of around 72%.	ep-11-02-16-005.txt	005	085	Csaba Őry		PPE
Dies muss offensichtlich überdacht werden, um eine ähnliche Situation wie bei der Strategie von Lissabon zu vermeiden, bei der wir uns zu viel vornahmen und nur wenig umsetzen konnten.	This obviously needs re-thinking in order to avoid a similar case to that of the Lisbon Strategy, where we undertook too much and then managed to implement little.	ep-11-02-16-005.txt	005	085	Csaba Őry		PPE
Trotzdem würde ich vorschlagen, dass einige Grundprinzipien festgelegt werden.	Still, I would advise that some basic principles be laid down.	ep-11-02-16-005.txt	005	085	Csaba Őry		PPE
Ich bin mit der Frage der Renten und Löhne einverstanden.	I agree on the issue of pensions and wages.	ep-11-02-16-005.txt	005	085	Csaba Őry		PPE
Es sollte nicht eingegriffen werden, um das Subsidiaritätsprinzip zu wahren. Es werden spezifische nationale Verpflichtungen für spezifische Gruppen benötigt, wie junge Menschen, behinderte Menschen und Menschen mit Mehrfachbenachteiligungen.	There should be no intervention, subsidiarity should be respected, and specific national commitments are required with regard to special groups, young people, people with disabilities and people with multiple disadvantages.	ep-11-02-16-005.txt	005	085	Csaba Őry		PPE
(Der Redner erklärt sich damit einverstanden, auf eine "Blue-Card"Frage gemäß Artikel 149 Absatz 8 zu antworten).	(The speaker agreed to take a blue-card question under Rule 149(8) of the Rules of Procedure)	ep-11-02-16-005.txt	005	085	Csaba Őry		PPE
(HU) Frau Präsidentin! Ich sehe mich erneut gezwungen, einem ungarischen Kollegen eine Frage zu stellen.	(HU) Madam President, I am once again compelled to ask a fellow Hungarian Member a question.	ep-11-02-16-005.txt	005	086	Krisztina Morvai		NI
Bedeutet Subsidiarität im Zusammenhang mit Renten und Löhnen, dass die Renten und Löhne von Rentnerinnen, Rentnern, Arbeitnehmerinnen und Arbeitnehmern in Ungarn und anderen postkommunistischen Ländern durchweg, dauerhaft und endgültig nur ein Bruchteil der westeuropäischen Renten und Löhne sein werden?	Does subsidiarity with regard to pensions and wages mean that the pensions and wages of pensioners and employees in Hungary and other post-communist countries will consistently, continuously and permanently be a fraction of those in Western Europe?	ep-11-02-16-005.txt	005	086	Krisztina Morvai		NI
Denn es wäre wirklich traurig, wenn wir dies so verstehen würden.	Because it would be very sad if we were to understand it as such.	ep-11-02-16-005.txt	005	086	Krisztina Morvai		NI
Gegenwärtig ist es aber der Fall.	This is the case at the moment.	ep-11-02-16-005.txt	005	086	Krisztina Morvai		NI
Krankenschwestern verdienen 70 000 Forint pro Monat, Lehrer 90 000 Forint. Rentnerinnen und Rentner haben ernsthafte Existenzschwierigkeiten.	Nurses make 70 000 forints a month, and teachers make 90 000; pensioners have basic subsistence difficulties.	ep-11-02-16-005.txt	005	086	Krisztina Morvai		NI
Wie müssen wir dies verstehen?	How are we to understand this?	ep-11-02-16-005.txt	005	086	Krisztina Morvai		NI
(HU) Nein, Frau Morvai, so sollte dies nicht verstanden werden. Die Rentenfrage hängt jedoch grundsätzlich mit der Wirtschaftsleistung zusammen.	(HU) No, Mrs Morvai, this is not how it is to be understood, but the issue of pensions essentially depends on economic performance.	ep-11-02-16-005.txt	005	087	Csaba Őry		PPE
Es kommt darauf an, was wir produzieren können, und auf dieser Grundlage können wir angemessene Renten gewährleisten.	It depends on what we are able to produce, and it is this on the basis of which we can provide appropriate pensions.	ep-11-02-16-005.txt	005	087	Csaba Őry		PPE
Somit ist es genau die Strategie, die wir besprechen, und die Europa wettbewerbsfähig, funktional und erfolgreich machen will, die uns die Möglichkeit gibt, auch in Ländern, die sich gegenwärtig noch in einer weniger günstigen Lage befinden, die Rentenleistungen zu verbessern.	As such, the strategy we are discussing, the one that intends to make Europe competitive, functional and successful, is what gives us the possibility to increase pensions even in countries that are currently still in a less advantageous situation.	ep-11-02-16-005.txt	005	087	Csaba Őry		PPE
Es können jedoch keine einheitlichen Regeln eingeführt werden, da es im Moment enorme Unterschiede gibt.	However, uniform rules cannot be introduced, as there are enormous differences at the moment.	ep-11-02-16-005.txt	005	087	Csaba Őry		PPE
Natürlich werden wir auch in Zukunft schrittweise vorgehen müssen.	Obviously, a gradual approach will be needed in the future as well.	ep-11-02-16-005.txt	005	087	Csaba Őry		PPE
(FR) Frau Präsidentin! Diese Beschäftigungsleitlinien müssen als Bestandteil der Strategie Europa 2020 drei grundsätzliche Herausforderungen meistern.	(FR) Madam President, as part of the Europe 2020 Strategy, these Employment Guidelines must address three major challenges.	ep-11-02-16-005.txt	005	088	Elisabeth Morin-Chartier		PPE
Die erste Herausforderung ist es, durch Forschung, Innovation und Wettbewerbsfähigkeit einen Weg aus der Krise zu finden, um den für diesen sozialen Aufschwung benötigten Wirtschaftsaufschwung zu erzielen.	The first is to emerge from the crisis through research, innovation and competitiveness so as to ensure a true economic recovery that will enable us to achieve this social recovery.	ep-11-02-16-005.txt	005	088	Elisabeth Morin-Chartier		PPE
Die zweite Herausforderung ist die Nachfolge einer ganzen Generation von Lohnempfängern, die nun in den Ruhestand treten.	The second is to replace a whole generation of wage-earners who are now retiring.	ep-11-02-16-005.txt	005	088	Elisabeth Morin-Chartier		PPE
Die dritte besteht darin, in einer globalisierten Wirtschaft wettbewerbsfähig zu sein, indem die Unternehmen von verschiedenen Steuerlasten befreit werden, die sie in ihrer Arbeit behindern und zurückhalten.	The third is to be competitive in a globalised economy by freeing companies from a number of tax burdens which hamper them and weigh them down.	ep-11-02-16-005.txt	005	088	Elisabeth Morin-Chartier		PPE
Vor diesem Hintergrund müssen wir drei besonders anfällige Gesellschaftsgruppen gezielt unterstützen.	Against this background, we must target three particularly vulnerable groups in society.	ep-11-02-16-005.txt	005	088	Elisabeth Morin-Chartier		PPE
Erstens: die Jugend. Es ist immens wichtig, dass wir dafür kämpfen, dass junge Menschen nicht ohne Abschluss die Schule abbrechen, da sie auf diese Weise für immer von der Arbeitswelt ausgeschlossen werden.	Firstly, young people, and it is absolutely vital that we fight to prevent these young people from leaving school with no qualifications, as this will exclude them permanently from the world of work.	ep-11-02-16-005.txt	005	088	Elisabeth Morin-Chartier		PPE
Wir müssen ihren Eintritt in die Berufswelt vereinfachen und ihnen nicht nur Zeitverträge oder Praktika bieten. Die Jugendarbeitslosigkeit muss bekämpft werden.	Young people because we must facilitate their entry into the world of work, and not only on temporary contracts or work experience placements; we must fight against youth unemployment.	ep-11-02-16-005.txt	005	088	Elisabeth Morin-Chartier		PPE
Es handelt sich hierbei um ein langfristiges Problem, das in der gegenwärtigen Situation bedeutende Auswirkungen hat, denn diese jungen Menschen wurden durch die Krise stärker in Mitleidenschaft gezogen.	This is a long-term problem which has a considerable impact in the current climate where the crisis that has hit them harder.	ep-11-02-16-005.txt	005	088	Elisabeth Morin-Chartier		PPE
Die zweite Zielgruppe sind Frauen; Frauen, die Zeitarbeit zum Opfer fallen oder unterbezahlt werden.	The second target group in society is women, women who fall victim to temporary contracts and who are underpaid.	ep-11-02-16-005.txt	005	088	Elisabeth Morin-Chartier		PPE
Die dritte Zielgruppe sind ältere Menschen; wir müssen versuchen, sie in Beschäftigung zu halten.	The third target group is senior citizens whom we must be able to keep in work.	ep-11-02-16-005.txt	005	088	Elisabeth Morin-Chartier		PPE
Um dies zu erreichen, stehen europäische Instrumente zu unserer Verfügung, und insbesondere der Europäische Sozialfonds. Ich glaube, wir müssen dessen Hebelwirkung einsetzen.	We have European tools to help us achieve this, notably the European Social Fund, and I believe that we must rely on this lever.	ep-11-02-16-005.txt	005	088	Elisabeth Morin-Chartier		PPE
(PL) Frau Präsidentin! Seit die Kommission die Strategie Europa 2020 vorgestellt hat, ist beinahe ein Jahr vergangen.	(PL) Madam President, almost a year has passed since the Commission presented the Europe 2020 Strategy.	ep-11-02-16-005.txt	005	089	Czesław Adam Siekierski		PPE
Es war für Europa keine einfache Zeit.	It has not been an easy time for Europe.	ep-11-02-16-005.txt	005	089	Czesław Adam Siekierski		PPE
Die Mitgliedstaaten versuchen noch immer, mit den Nachwirkungen der Krise zurechtzukommen.	The Member States are still struggling to cope with the aftermath of the crisis.	ep-11-02-16-005.txt	005	089	Czesław Adam Siekierski		PPE
Die Maßnahmen zur Umsetzung der neuen Strategie wurden auf Sparflamme gesetzt.	Measures to implement the new strategy have been put on the back burner.	ep-11-02-16-005.txt	005	089	Czesław Adam Siekierski		PPE
Die ehrgeizigen Europa-2020-Pläne, die eine Erhöhung des Beschäftigungsniveaus auf 85 %, eine Reduktion der Anzahl der Armutsgefährdeten um 20 % und eine Steigerung der Forschungsausgaben um 3 % vorsehen, scheinen weniger als ein Jahr nach Beginn der Umsetzung der Strategie bereits gefährdet zu sein.	The ambitious Europe 2020 plans, which include an increase in employment levels to 85%, a 20% reduction in the number of people at risk of poverty and an increase in research spending to 3% appear to be under threat already, less than a year after implementation of the strategy began.	ep-11-02-16-005.txt	005	089	Czesław Adam Siekierski		PPE
Die Arbeitslosenrate liegt in der EU zurzeit bei 10 %, und es gibt keine Anzeichen für eine schnelle, bedeutende Besserung.	Unemployment currently stands at 10% in the EU, and there are still no signs of it dropping significantly.	ep-11-02-16-005.txt	005	089	Czesław Adam Siekierski		PPE
Tatsächlich ist das Gegenteil der Fall: Wenn wir davon ausgehen, dass sich Europa weiterhin im aktuellen, langsamen Rhythmus aus der Krise schaufelt, wird die Arbeitslosigkeit zumindest in den nächsten paar Jahren noch weiter steigen.	In fact the opposite is true; if we assume that Europe continues to exit the crisis at the current slow rate, unemployment will rise even further for at least the next few years.	ep-11-02-16-005.txt	005	089	Czesław Adam Siekierski		PPE
Niedrige Beschäftigungsniveaus fördern Bedingungen für eine Ausbreitung der Armut und der sozialen Marginalisierung, wie auch der Eurobarometer-Bericht im Juni 2010 bestätigte.	Low levels of employment create favourable conditions for the spread of poverty and social marginalisation, as confirmed by the Eurobarometer report of June 2010.	ep-11-02-16-005.txt	005	089	Czesław Adam Siekierski		PPE
(ES) Frau Präsidentin! Im Hinblick auf das Jahr 2020 und auch danach besteht für die EU ein ernsthaftes Systemrisiko, dass sie ihre Wettbewerbsfähigkeit aufgrund von zahlreichen aufstrebenden technologischen Wirtschaftsbereichen verlieren könnte.	(ES) Madam President, looking towards 2020 and beyond, the EU runs the real systemic risk of losing its ability to compete due to the existence of large economic sectors which are increasingly more technological and powerful.	ep-11-02-16-005.txt	005	090	Enrique Guerrero Salom		S&amp;D
Wir müssen wettbewerbsfähig sein: Wir müssen wettbewerbsfähig sein, um wachsen zu können, um dadurch Arbeitsplätze schaffen zu können, um wiederum unser Sozialmodell zu schützen und abzusichern.	We need the capacity to compete: to compete in order to grow, to grow in order to create employment and to create employment in order to protect and safeguard our social model.	ep-11-02-16-005.txt	005	090	Enrique Guerrero Salom		S&amp;D
Unsere einzige unentbehrliche Handelsware ist das Wissen, und wir müssen dieses Wissen verwenden, um Neuerungen herbeizuführen, uns Änderungen anzupassen und in erster Linie bei diesen Änderungen eine führende Rolle zu übernehmen.	The only indispensible commodity we have is knowledge and we must use that knowledge to innovate, to adapt to changes and, above all, to lead in those changes.	ep-11-02-16-005.txt	005	090	Enrique Guerrero Salom		S&amp;D
